id,replyCount,likeCount,publishedAt,authorName,text,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName
UgyAUdibEU2rA9aFvft4AaABAg,0,0,"2021-07-11 20:51:16","Ljerka Bračič Kampuš","Sram te bodi primitivizem ti ni tuj Ljerka sram me je Ljerke vendar nismo take se rada potrjujes",UC-oKQGsmLD_AggrdfC0ki_g,http://www.youtube.com/channel/UC-oKQGsmLD_AggrdfC0ki_g,0,,
UgzpBhT2GWpGtrmOmFV4AaABAg,0,37,"2021-06-23 14:54:55","Video spot","Zadnje dve sekundi jo Janša sam pogleda in se nasmehne kda bi hotu rečt &quot; preveč si govorila&quot;",UCjEdz0Ea952u-qbyXI_qb4g,http://www.youtube.com/channel/UCjEdz0Ea952u-qbyXI_qb4g,0,,
UgxkcbMFSwLWFRY-IkV4AaABAg,0,6,"2021-06-17 22:43:11","čas je","Ne more biti naključje, je rekel, jezik paranoičnih umov.",UC0spDyrifqjXTQl1nIPniiA,http://www.youtube.com/channel/UC0spDyrifqjXTQl1nIPniiA,0,,
UgzvY0EsvEqZWLVNI454AaABAg,1,3,"2021-06-03 17:29:21","First leopard","Js hočem da je črno na belem, oni hočejo da je črno na belem...",UCeH6Yu1g6SkMs6EwgyLMeVQ,http://www.youtube.com/channel/UCeH6Yu1g6SkMs6EwgyLMeVQ,0,,
UgzvY0EsvEqZWLVNI454AaABAg.9O89cNu9xjv9bwtCxoNWz9,,0,"2022-06-06 18:57:13","matjaz mazi","V zlovenskem krivosodju ne more bit nikoli ""črno na belem"" - kajti najprej goljufajo sodniški Levosučni kriminalci na Vrhovnem sodišču, potem pa še Desnosučni sodniški kriminalci-ke na Ustavnem sodišču. BANDA - IN eni IN drugi !!.....",UCaevaTKcH6NljsULeR4UEaA,http://www.youtube.com/channel/UCaevaTKcH6NljsULeR4UEaA,1,UgzvY0EsvEqZWLVNI454AaABAg,"First leopard"
Ugy9pu4qCN__FGY2j6h4AaABAg,0,6,"2021-05-26 19:41:03","Marko Muzga","Ta tetka je politicno pogorela,pa svoje fustracije zeli na JJ izlivat,ko si jo on samo lepo posmehne: kaj cem,ce si bila v napacni stranki!!!",UCIIpjJp2ldfft5_24L0eEWQ,http://www.youtube.com/channel/UCIIpjJp2ldfft5_24L0eEWQ,0,,
UgyvT5kC_e014EJEoDx4AaABAg,0,1,"2021-04-24 22:29:14",matija,"Zaka je zj to jutubu lol",UC3jHxD2IpsBnh-yaVg_ypog,http://www.youtube.com/channel/UC3jHxD2IpsBnh-yaVg_ypog,0,,
UgxacX3NA_dfrsAHnIB4AaABAg,5,183,"2021-04-22 18:19:32","Matej Kastelic","Medtem, ko je Janezka tale teta tako hudo okarala, se mu je posvetilo: &quot;Jst hočem met svojo televizijo in svoje novinarje&quot; in evo jo nova24",UC9a8kmu91IlIrsxarrBvb7w,http://www.youtube.com/channel/UC9a8kmu91IlIrsxarrBvb7w,0,,
UgxacX3NA_dfrsAHnIB4AaABAg.9MS5z9lqoZO9WGluoVw7HC,,1,"2021-12-22 21:57:44","Samo K.",Hvalabogu,UC3tva8TbvefUtS7GEWovptQ,http://www.youtube.com/channel/UC3tva8TbvefUtS7GEWovptQ,1,UgxacX3NA_dfrsAHnIB4AaABAg,"Matej Kastelic"
UgxacX3NA_dfrsAHnIB4AaABAg.9MS5z9lqoZO9VfP9jnnVYx,,0,"2021-12-08 00:19:03",TUNER,"@Postthraumatiche Amnesia trolls",UC4xvqFXPA5yN6oMLiky0XXg,http://www.youtube.com/channel/UC4xvqFXPA5yN6oMLiky0XXg,1,UgxacX3NA_dfrsAHnIB4AaABAg,"Matej Kastelic"
UgxacX3NA_dfrsAHnIB4AaABAg.9MS5z9lqoZO9TrSy83OHKA,,2,"2021-10-23 23:40:23","Postthraumatiche Amnesia","@Kai Beckham why here lol?",UC0VH5S3rWWMNdb1XJvmzqOg,http://www.youtube.com/channel/UC0VH5S3rWWMNdb1XJvmzqOg,1,UgxacX3NA_dfrsAHnIB4AaABAg,"Matej Kastelic"
UgxacX3NA_dfrsAHnIB4AaABAg.9MS5z9lqoZO9TC-cQnvLJG,,10,"2021-10-07 11:55:55",Dinotti,"Tm pa tok lažejo....",UCo5WazpynypGYiooixXkTHA,http://www.youtube.com/channel/UCo5WazpynypGYiooixXkTHA,1,UgxacX3NA_dfrsAHnIB4AaABAg,"Matej Kastelic"
UgxacX3NA_dfrsAHnIB4AaABAg.9MS5z9lqoZO9RSy5yBYT6W,,0,"2021-08-25 08:58:10","Kai Beckham","I guess Im asking randomly but does someone know a way to log back into an Instagram account..? I stupidly forgot the login password. I would appreciate any help you can give me.",UCcexLkOIk1fKk-Qwr9GoecQ,http://www.youtube.com/channel/UCcexLkOIk1fKk-Qwr9GoecQ,1,UgxacX3NA_dfrsAHnIB4AaABAg,"Matej Kastelic"
Ugy9c7-5kVQipitaKQ14AaABAg,0,2,"2021-04-20 20:15:57","intuziast videos","primitivna novinaarka",UCeZCM6L_FZK8-HRhtFv3yZw,http://www.youtube.com/channel/UCeZCM6L_FZK8-HRhtFv3yZw,0,,
UgzMpRukdGgCN055Yhh4AaABAg,0,3,"2021-04-02 22:44:43","Milo Savel",Sefica,UCrKVcA90i0u51Jnb-6KOEUw,http://www.youtube.com/channel/UCrKVcA90i0u51Jnb-6KOEUw,0,,
UgwYyIgka3bREw0TtGd4AaABAg,0,6,"2021-04-01 21:28:11","Merc Mer",👍👏,UC-yvHOWzEUzXYzJXbz-MOMg,http://www.youtube.com/channel/UC-yvHOWzEUzXYzJXbz-MOMg,0,,
UgyyT-8ZM7UvVycceOx4AaABAg,0,2,"2021-03-20 20:38:13",svit,"Koza stara",UCypTyxbxT380_e8HDAbkAMA,http://www.youtube.com/channel/UCypTyxbxT380_e8HDAbkAMA,0,,
UgzdRdJKtEbncncNgJ54AaABAg,1,3,"2021-03-17 22:19:30","Vid Ambrožič Satler","puste ga nc ni naredu",UCWxGblj1Ra8P03Dv14kbEEQ,http://www.youtube.com/channel/UCWxGblj1Ra8P03Dv14kbEEQ,0,,
UgzdRdJKtEbncncNgJ54AaABAg.9L-ppChjuHs9YrxiLekfqm,,1,"2022-02-25 10:54:49","Eliphas Desni","Prav ste povedal. Nič ni naredu. En navaden brezdelnež!",UCxBR7SqCn9iOb481RBBCKlw,http://www.youtube.com/channel/UCxBR7SqCn9iOb481RBBCKlw,1,UgzdRdJKtEbncncNgJ54AaABAg,"Vid Ambrožič Satler"
Ugy-7_yEJjDMZgw3m5N4AaABAg,0,14,"2021-03-15 17:06:33","marko pirc","Tako, bravo!!!",UC5ORP8LJ5rg1Z8kZCAt-lUg,http://www.youtube.com/channel/UC5ORP8LJ5rg1Z8kZCAt-lUg,0,,
UgxHmIVUZdkxDwNeev94AaABAg,0,2,"2021-03-15 15:34:47","Alen Alen","Kaj me niso blokirale sotone na fb, ki sem napisal nad sliko da samo smeti uvazamo",UC-Mad-Nrdeiu3aIJHS-XkaQ,http://www.youtube.com/channel/UC-Mad-Nrdeiu3aIJHS-XkaQ,0,,
UgwO7Kmwfdxa3n68S554AaABAg,4,12,"2021-03-15 13:22:17",FlambiranoSadje,"Črno na belem ? Janša ni bil nikoli obtožen, za kar so ga mediji linčali. Ponovno se je izkazalo kako neprofesionalne in politično nastavljene novinarje imamo in kako resnica vedno pride na dan.",UCc4qfxxzcxjMpO_taS4k2Kg,http://www.youtube.com/channel/UCc4qfxxzcxjMpO_taS4k2Kg,0,,
UgwO7Kmwfdxa3n68S554AaABAg.9KuikingAbr9bwwOIJ0KyI,,0,"2022-06-06 19:24:59","matjaz mazi","... ... RESNICA ? ?",UCaevaTKcH6NljsULeR4UEaA,http://www.youtube.com/channel/UCaevaTKcH6NljsULeR4UEaA,1,UgwO7Kmwfdxa3n68S554AaABAg,FlambiranoSadje
UgwO7Kmwfdxa3n68S554AaABAg.9KuikingAbr9_M_EpzNO00,,0,"2022-04-03 14:08:02","Dušan Tasić","Veš zakaj ni bil nikoli obsojen ? Pride na finto za Predsednika SLO Parlamenta , prvo kaj naredi postavi svog poslušnika za prvog Ministra Pravosodja , ta Janšin korumpirani rito liznik takoj zamenja prvega tožilca pravosodja države in sodnike v sodstvo po celi Sloveniji , naslednji korak katerega naredi ta "" nedokazani večkratni manipulator "" je zamenja prvega ministra Policije , ta po Janševem diktatu zamenja vse šefe Policiskih postaj po SLO i druge drobne ribe v Policiji in Sodiščih . V Parlamentu na silu i na pokvarjen način donese uz pridnu pomoč njegove privat SS , pardon SDS stranke zakone u njegovu prid i u korist njegovih dokazanih lopova "" tajkuna "" i kriminalaca iz njegove SS , se opravičujem za napisanu napaku ( nisam jaz kriv zakaj Janševu stranku cela SLO kliče S S na mesto SDS ), iz SDS , uz pomoč njegovih rito liznika PREKO NOČI ZGINEJO svi dokazljivi dokumenti kateri ga 100 % optužujejo za mito korupcijo i sramne mahinacije narejene v namen Janševega osebnega nezakonitega bogačenja na škodo SLOVENSKEGA NARODA ! POJELA MUCA OČITNE KORUPTIVNE DOKAZE PROTI J. JANŠI , NJEGOVI SODNIKI EKSPRESNO PRESUDILI ; J. JANŠA , NIJE KRIV ! Nemorete mu nič , dokazov njegovih nesramnih malverzacoj NI VEČ , Sodstvo ga oprostilo vseh optožb in na "" VELIKO RADOST SLOVENCEV JANŠA LAKO SPET ZAČNE - JOVO NA NOVO "" !! I kaj naredi J. J , nanovo se po drugič "" na pošten "" način prigrabi Predsednika Vlade SLO , i začne ponovno na isti način grabit iz Državne blagajne kolikor more in kolikor mu se hoče , ponovno u isti družbi njegove S S , spet ista "" ne namerna "" napaka , SDS stranke i ostalih njegovih preverjenih tajkuna - beri lopova ! Zdaj bi ti moralo biti jasno , za kaj taj "" VELIKI POŠTENJAK "" NIKOLI NI BIL PROCESUIRAN IN OPTOŽEN ZA SRAMNA POČINJENA DEJANJA !!!",UCUFxCGB3ftgU55xn6cMVNPA,http://www.youtube.com/channel/UCUFxCGB3ftgU55xn6cMVNPA,1,UgwO7Kmwfdxa3n68S554AaABAg,FlambiranoSadje
UgwO7Kmwfdxa3n68S554AaABAg.9KuikingAbr9UVTnEb16JZ,,0,"2021-11-08 21:56:30","Bob Bobovan","@Laura Kopunovic a si singl?",UCOLU38LqSPjdJCUjS7Rw2cA,http://www.youtube.com/channel/UCOLU38LqSPjdJCUjS7Rw2cA,1,UgwO7Kmwfdxa3n68S554AaABAg,FlambiranoSadje
UgwO7Kmwfdxa3n68S554AaABAg.9KuikingAbr9S9sz6ZS7Zk,,1,"2021-09-11 19:39:14","Laura Kopunovic","Daj si ga nekam. Lopova.",UC67EqnwPbdNm06mi8fuJEeA,http://www.youtube.com/channel/UC67EqnwPbdNm06mi8fuJEeA,1,UgwO7Kmwfdxa3n68S554AaABAg,FlambiranoSadje
UgxUrfazSqBYovUb9h94AaABAg,0,4,"2021-03-14 21:10:33",MegaTaurus1216,"Takih novinarjev potrebujemo v Sloveniji. Vsaj v njegovi 3ji vladi kar vidimo danes.",UCPYdA-_FLMmzWDkmrBVPyYg,http://www.youtube.com/channel/UCPYdA-_FLMmzWDkmrBVPyYg,0,,
UgzsQ9kulwP4QR3pYOh4AaABAg,0,3,"2021-03-08 11:40:37","Fit Buy","Bolano in RTV se ima za temelj družbe in nepristransko TV, kateri prisilno plačujemo 100 miljonov vsako leto. Patetika.",UCYuJMYfk926Onq2Ryiy64qw,http://www.youtube.com/channel/UCYuJMYfk926Onq2Ryiy64qw,0,,
Ugyb7GvObGwZJaFJTvZ4AaABAg,4,12,"2021-03-06 19:31:30",iborkecel,"Pri nas se tv prispevki vedno objavljajo izrezani iz konteksta...tu ni jasno sporočilo novinarke, ali moram kot vzoren državljan obrniti hrbet gostu, ali pa ga moram podpirati; ker je ona zgrožena nad tem, da ga mora že ničkolikokrat krivično &quot;zasliševati&quot;...novinarji s svojim teatralnim vedenjem vedno apelirajo na gledalce, na tiskovkah pa na izprašance, in je ni (pri nas) televizije, ki ne bi bila pedagoško nastrojena do sogovorcev, zlasti pa do gledalcev!",UCcXzq5pnVUZKvgFs43ff5lw,http://www.youtube.com/channel/UCcXzq5pnVUZKvgFs43ff5lw,0,,
Ugyb7GvObGwZJaFJTvZ4AaABAg.9KZCr3vQlgS9S54KwJd03O,,0,"2021-09-09 22:51:00",trebor,"@Luka Kristan Oprostite, ampak ne vidim kakega sloga pri vas - morda to pride od ""ljudskega"" šolstva in pogrošne domače literature; le nevoščljivost in resentiment sta vsa vaša spretnost - če ne, ne bi začeli pogovora z nekom, ki ga sploh ne poznate v apriori zajedljivem tonu brez manir, zgolj za to, ker se z njim nazorsko ne ujemate,, saj, končno, kdo vam pa brani, da gojite lastne življenjske nazore?",UCEn5XixAr2SCUFERPuh-rKA,http://www.youtube.com/channel/UCEn5XixAr2SCUFERPuh-rKA,1,Ugyb7GvObGwZJaFJTvZ4AaABAg,iborkecel
Ugyb7GvObGwZJaFJTvZ4AaABAg.9KZCr3vQlgS9S3ufYcVi_d,,1,"2021-09-09 11:58:35","Luka Kristan","@trebor če primerjam tvoj slog pisanja z mojim se lahko skriješ, ker ne skrivam svojega neznanja slovenskega jezika s tujkami in prežvečenimi, ter hkrati razvlečenemi povedmi. Še Tantadruj je več povedal, pa je bil nor.",UCfHghxdxd09OOv38ev8jv5A,http://www.youtube.com/channel/UCfHghxdxd09OOv38ev8jv5A,1,Ugyb7GvObGwZJaFJTvZ4AaABAg,iborkecel
Ugyb7GvObGwZJaFJTvZ4AaABAg.9KZCr3vQlgS9S-n0gZInk3,,0,"2021-09-07 21:34:45",trebor,"@Luka Kristan Vem, da nisem nič posebnega, ampak iz komparativnega zornega kota sem za vaš slog pisanja vrhunski analitik in mojster pisane besede - če na svetu ne bi obstajale tudi disfunkcionalne osebe, povprečni ljudje sploh ne bi, brez njih, nikoli začutili svojih mišic.",UCEn5XixAr2SCUFERPuh-rKA,http://www.youtube.com/channel/UCEn5XixAr2SCUFERPuh-rKA,1,Ugyb7GvObGwZJaFJTvZ4AaABAg,iborkecel
Ugyb7GvObGwZJaFJTvZ4AaABAg.9KZCr3vQlgS9S-j00m-Exn,,0,"2021-09-07 20:59:42","Luka Kristan","Če ne razumeš slovensko, si pač smotan ejga",UCfHghxdxd09OOv38ev8jv5A,http://www.youtube.com/channel/UCfHghxdxd09OOv38ev8jv5A,1,Ugyb7GvObGwZJaFJTvZ4AaABAg,iborkecel
UgzsicOeTSQLKd0jTSZ4AaABAg,4,14,"2021-03-05 17:07:01","Rade Dubravica","Novinarji , nihče jim ne krati nič , pišejo kar želijo ne vem kakšne pravice so jim kršene. Moti pa me ,, tužakanje,, lastne države tujcem ,ker tako sami sebe podcenjujemo",UCPMcB9QauIJaJNuv4qFkdvw,http://www.youtube.com/channel/UCPMcB9QauIJaJNuv4qFkdvw,0,,
UgzsicOeTSQLKd0jTSZ4AaABAg.9KWNWz1Yjlp9bwsknC3mFj,,0,"2022-06-06 18:53:14","matjaz mazi","@Rade Dubravica Škoda da jaz nisem ( bil ) tam v EU parlamentu - potem bi šele lahko videli in slišali, kaj je to ""ometavanje"" Republike ZLOvenije !.....",UCaevaTKcH6NljsULeR4UEaA,http://www.youtube.com/channel/UCaevaTKcH6NljsULeR4UEaA,1,UgzsicOeTSQLKd0jTSZ4AaABAg,"Rade Dubravica"
UgzsicOeTSQLKd0jTSZ4AaABAg.9KWNWz1Yjlp9bwsYYgSdei,,0,"2022-06-06 18:51:26","matjaz mazi","@ALES GAL Vse res. Ampak Jajo ni bil nobena rešitev. Kvečejmu del problema. En zelo velik del. Bojim pa se, da je/bo enako tudi Golob.",UCaevaTKcH6NljsULeR4UEaA,http://www.youtube.com/channel/UCaevaTKcH6NljsULeR4UEaA,1,UgzsicOeTSQLKd0jTSZ4AaABAg,"Rade Dubravica"
UgzsicOeTSQLKd0jTSZ4AaABAg.9KWNWz1Yjlp9Kk4SHwQLGD,,3,"2021-03-11 10:08:57","Rade Dubravica","@ALES GAL Takšnega ometavanja lastne države kot je to počela Fajonova v ,,BRISLU,, in ostali gubitnik volitev na Poljskem ,in Mađarskem še nisem videl , mislil sem da gledam tv . s. koreje. Dobro recimo , Orban ima močno večino , enako na Poljske , janšina vlada je koalicijska s nejasnim idejnopolitičnimi partnerji in se ji, ne more pripisati podobnost večinskim vladam",UCPMcB9QauIJaJNuv4qFkdvw,http://www.youtube.com/channel/UCPMcB9QauIJaJNuv4qFkdvw,1,UgzsicOeTSQLKd0jTSZ4AaABAg,"Rade Dubravica"
UgzsicOeTSQLKd0jTSZ4AaABAg.9KWNWz1Yjlp9KhJFxjamy1,,4,"2021-03-10 08:20:37","ALES GAL","V sloveniji imamo 80%medijev ki so tesno povezani z globoko drzavo-komunisti-levicarji-da lahko uspesno kradejo, potrebujejo medije..ravno ti mediji (nekateri-naprimer RTV ze zadnjih 70 let) sirijo laznivo propagando in lazi!!!!!zdaj so naleteli na odpor in zato iscejo pomoc v tujini!!!!!to seveda ne spremeni dejstva da so politicni laznivi mediji!!poglejte samo malo nazaj-zakaj ""ti objektivni""mediji NIKOLI niso porocali o zlocinih komunizma -800 mnozicnih grobiscih,roparsko pokradenih nepremicninah v sloveniji-uspesno zakljucenih postopkih denacionalizacije,krivosodju-slovenija ima gromno tozb na ECSP,samomorih v sloveniji zaradi obupa drzavljanov,ostalih nepravilnostih!!!odgovor je jasen in enostaven!!!!!vemo za koga delajo in kaj so njihove naloge!!!!siriti laznivo propagando proti vladi Janeza Janse...!!!!!",UCLJqGdwuIRW7yYgl9V3QCUQ,http://www.youtube.com/channel/UCLJqGdwuIRW7yYgl9V3QCUQ,1,UgzsicOeTSQLKd0jTSZ4AaABAg,"Rade Dubravica"
Ugx7Sn-4SBPOuM_Q7Yp4AaABAg,3,1,"2021-03-04 18:06:54","ALES GAL","Bodo komunisti sli v zapor ,ce se dokaze ,da so krivi sodelovanja pri prikrivanju zlocinov komunizma genocidu nad slovenskim narodom in prikrivanju izvensodnih povojnih pobojev????",UCLJqGdwuIRW7yYgl9V3QCUQ,http://www.youtube.com/channel/UCLJqGdwuIRW7yYgl9V3QCUQ,0,,
Ugx7Sn-4SBPOuM_Q7Yp4AaABAg.9KTu_jBzNQi9KhKSr-Y4yn,,0,"2021-03-10 08:31:07","Dusan Todorovic","Ne seri. Smesno. Kot receno, ne zanima me kdo ""vlada"", glavn da se mamo fajn. Ti pa kr naprej tkole.. Prevc se sekiras, bos cir na zelodcu fasu.",UCydFG1eg5sH_G5yetF8__Mw,http://www.youtube.com/channel/UCydFG1eg5sH_G5yetF8__Mw,1,Ugx7Sn-4SBPOuM_Q7Yp4AaABAg,"ALES GAL"
Ugx7Sn-4SBPOuM_Q7Yp4AaABAg.9KTu_jBzNQi9KhJ_pYtS5H,,0,"2021-03-10 08:23:28","ALES GAL","@Dusan Todorovic zlocini komunizma ne zastarajo!!!!kaj si bil slucajno kje zraven in kaj prikrivas????zelo si sumljiv-partijec ,vos ,klasicen komunist????",UCLJqGdwuIRW7yYgl9V3QCUQ,http://www.youtube.com/channel/UCLJqGdwuIRW7yYgl9V3QCUQ,1,Ugx7Sn-4SBPOuM_Q7Yp4AaABAg,"ALES GAL"
Ugx7Sn-4SBPOuM_Q7Yp4AaABAg.9KTu_jBzNQi9KTydV_riyw,,1,"2021-03-04 18:42:22","Dusan Todorovic","Hahaha, kiri kliseji.. Se tisoc let po koncu 2. sv. vojne se bodo kekci kot si ti se vedno ukvarjali z ""levimi in desnimi"" ter komunisti. Medtem pa svet gre svojo pot, Slovenija pa ""gre nazaj"" oz. stagnira na mestu. Kira blamaza. Dobr da me te nebuloze ne ganejo prevc. Mi je cist vseen kdo komu kaj naatavlja v politicnem prostoru Banana Republike. Eni se znamo znajt povsod, bli na oblasti levi ali desni. Drugi si pa kr izvolte sivit lase s takimi stvarmi, namest dab cas zapravljal na lepe reci. Kekci.",UCydFG1eg5sH_G5yetF8__Mw,http://www.youtube.com/channel/UCydFG1eg5sH_G5yetF8__Mw,1,Ugx7Sn-4SBPOuM_Q7Yp4AaABAg,"ALES GAL"
UgxPmCG7dCsPIV_IljJ4AaABAg,0,6,"2021-03-04 08:50:10",miivii,"Thumbs up Ljerka!!!",UCRfJLDEmRLKseyp-3oa5lHg,http://www.youtube.com/channel/UCRfJLDEmRLKseyp-3oa5lHg,0,,
UgyAevlefBDayk9oAFZ4AaABAg,0,6,"2021-03-04 02:56:50","Dare Rozic","Nje ni nikjer več , Janša pa predsednik vlade. Dokazal je, da govori resnico in, da je govoril resnico.",UCDBmutkNrGHv-cmeHzAZVjw,http://www.youtube.com/channel/UCDBmutkNrGHv-cmeHzAZVjw,0,,
Ugx7OzePAQgEKP5ygBx4AaABAg,0,2,"2021-03-03 17:22:38","roby roby","Golqzen levićarska ,še boste cvilili,...jajo vas bo vse pojedel za malo malco,..",UCyxk1lAjHlhIeu-IP5S_JdA,http://www.youtube.com/channel/UCyxk1lAjHlhIeu-IP5S_JdA,0,,
UgwQjK7_3WsuWX-BB6Z4AaABAg,3,15,"2021-03-02 08:28:14","Shark with freakin' laser attached to his head","Mi mamo pa se bolj dost teh novinarjev-mrhovinarjev. Objavljate samo tisto kar je v prid tistim, ki vas placujejo, ne pa da bi bili nevtralni in bi poročali resnico, ne glede na to al je v prid levim ali desnim. <a href=""http://www.youtube.com/results?search_query=%23denarsvetavladar"">#denarsvetavladar</a>",UCQO1vUhbgb5dzsMvTSMm42g,http://www.youtube.com/channel/UCQO1vUhbgb5dzsMvTSMm42g,0,,
UgwQjK7_3WsuWX-BB6Z4AaABAg.9KNilkBffpy9bwuivEwMo1,,0,"2022-06-06 19:10:28","matjaz mazi","NaTanko tako - OBOJI GLIH !... oboji hlapci - oboji samo ZA riti svojih gospodarjev !.....",UCaevaTKcH6NljsULeR4UEaA,http://www.youtube.com/channel/UCaevaTKcH6NljsULeR4UEaA,1,UgwQjK7_3WsuWX-BB6Z4AaABAg,"Shark with freakin' laser attached to his head"
UgwQjK7_3WsuWX-BB6Z4AaABAg.9KNilkBffpy9YrxAvBJMjT,,1,"2022-02-25 10:50:07","Eliphas Desni","Jaz imam pa dovolj tega Janezka!",UCxBR7SqCn9iOb481RBBCKlw,http://www.youtube.com/channel/UCxBR7SqCn9iOb481RBBCKlw,1,UgwQjK7_3WsuWX-BB6Z4AaABAg,"Shark with freakin' laser attached to his head"
UgwQjK7_3WsuWX-BB6Z4AaABAg.9KNilkBffpy9KZQ8SmP9tC,,2,"2021-03-06 21:27:36","rajko ratis","Strunjan se s rabo. Te levičarske medije bi trebalo počasi ukiniti. RTV prispevek tudi. Nacionalna plus pop TV ter planet, ne vem kjer so ti njihovi novinarji naredili šolo, da so tako neuki. Da sploh ne vedo kje je Kosovo. Pa tudi prevec jih je, pa polovico teh starih babnic in starckov bi trebalo poslati v penzijon. Preveč so levičarsko nastrojeni na vlado ki dobro dela. Fuj komonajzerji.",UCHu4euuB9IuyqKSH6ZP8IqA,http://www.youtube.com/channel/UCHu4euuB9IuyqKSH6ZP8IqA,1,UgwQjK7_3WsuWX-BB6Z4AaABAg,"Shark with freakin' laser attached to his head"
UgzDOX8-US4dVk-JaO94AaABAg,0,11,"2021-03-01 17:44:05","roman kotnik","Bravo gospa novinarka tako se dela",UC9An3p4CAySKKaLgiyWYXZQ,http://www.youtube.com/channel/UC9An3p4CAySKKaLgiyWYXZQ,0,,
UgxABZWTTqMRoGn4Uo54AaABAg,3,2,"2021-03-01 02:20:01","Piki Jakob","Tale se ga je pred tole oddajo prbila pa že tko je zadeta!",UClJueBh4DKKDG-WVLhSXPzw,http://www.youtube.com/channel/UClJueBh4DKKDG-WVLhSXPzw,0,,
UgxABZWTTqMRoGn4Uo54AaABAg.9KKUpu94lOh9YrxNxZ6e4j,,0,"2022-02-25 10:51:54","Eliphas Desni","Tale Janezek pa je pribit že celo življenje!",UCxBR7SqCn9iOb481RBBCKlw,http://www.youtube.com/channel/UCxBR7SqCn9iOb481RBBCKlw,1,UgxABZWTTqMRoGn4Uo54AaABAg,"Piki Jakob"
UgxABZWTTqMRoGn4Uo54AaABAg.9KKUpu94lOh9NANtxxtdX6,,2,"2021-05-10 17:41:10","Andreja Domitrovic","@ALES GAL ja borila se je za večjo plačo",UCXuJZ89y2zl13y3P7luNyJw,http://www.youtube.com/channel/UCXuJZ89y2zl13y3P7luNyJw,1,UgxABZWTTqMRoGn4Uo54AaABAg,"Piki Jakob"
UgxABZWTTqMRoGn4Uo54AaABAg.9KKUpu94lOh9KL9isN2MBo,,3,"2021-03-01 08:34:47","ALES GAL","Ne ni zadeta-ona je primitivna komunistka, ki ima naloge žaliti janso in vse ki se jim zoperstavijo!!!cudno, da ne omenja koliko so pokradli komunisti slovencem-nepremicnine,tovarne,milijarde denarja,umorili na stotisoce ljudi in se nobeden ni pristal v zaporu ali bil kakorkoli kaznovan!!!",UCLJqGdwuIRW7yYgl9V3QCUQ,http://www.youtube.com/channel/UCLJqGdwuIRW7yYgl9V3QCUQ,1,UgxABZWTTqMRoGn4Uo54AaABAg,"Piki Jakob"
UgxtrY2lmOuEs6Ede7F4AaABAg,15,11,"2021-02-28 00:37:52","robert rančnik","imate podatke čakam na obtožbo... toliko o pravni drzavi",UCVjG16H-TLjqxKcRg49Q-rg,http://www.youtube.com/channel/UCVjG16H-TLjqxKcRg49Q-rg,0,,
UgxtrY2lmOuEs6Ede7F4AaABAg.9KHjLxVpX359bwvLLS-rj7,,0,"2022-06-06 19:15:51","matjaz mazi","@Žan Berčič Če bi bilo v nemščini, potem vseh teh sodniških goljufij v slovenščini verjetno NE bi bilo !!... O.K. ?",UCaevaTKcH6NljsULeR4UEaA,http://www.youtube.com/channel/UCaevaTKcH6NljsULeR4UEaA,1,UgxtrY2lmOuEs6Ede7F4AaABAg,"robert rančnik"
UgxtrY2lmOuEs6Ede7F4AaABAg.9KHjLxVpX359bwv1qQEcbo,,0,"2022-06-06 19:13:11","matjaz mazi","@ALES GAL Desnosučni kriminalci v sodniških togah iz RS niso nič boljši ali poštenejši od tistih Levosučnih !!... ; bo šlo ?",UCaevaTKcH6NljsULeR4UEaA,http://www.youtube.com/channel/UCaevaTKcH6NljsULeR4UEaA,1,UgxtrY2lmOuEs6Ede7F4AaABAg,"robert rančnik"
UgxtrY2lmOuEs6Ede7F4AaABAg.9KHjLxVpX359Xp35OfgHq8,,0,"2022-01-30 11:21:25","Žan Berčič","@M H kot sem reku .. prspari cas",UC8a9LHsRUQoDx9V5J0JCeyg,http://www.youtube.com/channel/UC8a9LHsRUQoDx9V5J0JCeyg,1,UgxtrY2lmOuEs6Ede7F4AaABAg,"robert rančnik"
UgxtrY2lmOuEs6Ede7F4AaABAg.9KHjLxVpX359Xp-yax3Fng,,0,"2022-01-30 10:54:08","M H","@Žan Berčič Pa tud ti nisi bil nikjer tam zraven takrat? In prav tako govoriš iz izkušnje bližnjega, kar si sam slišal. Mislim, da mešaš stvari, KER jaz pišem nekaj drugega - o dogajanju po 2. svetovni vojni, ko že davno ni bilo več italijanskega in nemškega okupatorja . Komunisti - predniki vseh današnjih levičarjev, so morilsko uplenili celo Slovenijo tako, da so pomorili vse obrtnike in njihove žene, nikakor pa vseh otrok, tako, da danes še vedno živi in to lahko odprto povedo. Pa tudi potomci tovaren Brest in vseh oljarn se tudi niso zlagali, vsi sosedje in vsi ljudje vedo. Komunisti so brez razloga vse obrtnike in vse lastnike tovarn po vojni odpeljali na ustrelitev ali jih mučili, samo zato, ker so imeli neko posest. Pač nisi slišal, zato ne verjameš, filmov z živimi pričami pa bo vedno več.",UC91_8Ie0esTYQbdK04mp5hA,http://www.youtube.com/channel/UC91_8Ie0esTYQbdK04mp5hA,1,UgxtrY2lmOuEs6Ede7F4AaABAg,"robert rančnik"
